"componentType","logicalName","displayName","sourcePath","parent","dependencies","rootComponent","dataType","requiredLevel","description","domain","targetSolution","disposition","rationale","licenceReview","maturityReview","sourceOnly"
"MissingDependency","casetypecode","Case Type","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","createdon","Created On","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","customerid","Customer","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","description","Description","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","entitlementid","Entitlement","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","escalatedon","Escalated On","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","Fällige und überfällige Aktivitäten","Fällige und überfällige Aktivitäten","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ModernCaseManagement (9.0.26064.2022);msdyn_ServiceExtendedAnchor (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","firstresponsesent","First Response Sent","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","followupby","Follow Up By","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","Gültige Berechtigungen für Anfragen","Gültige Berechtigungen für Anfragen","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","incidentid","Case","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","isescalated","Is Escalated","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","knowledgearticleincident","Knowledge Article Incident","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","MscrmControls.CSIntelligence.CopilotCaseSummaryControl","MscrmControls.CSIntelligence.CopilotCaseSummaryControl","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_CSIntelligence (9.2.26064.1055);msdyn_ServiceIntelligenceAnchor (9.2.26035.1075);msdyn_ServiceIntelligenceAnchor (9.2.26064.1055)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","MscrmControls.CustomerService.DueOpenActivitiesControl","MscrmControls.CustomerService.DueOpenActivitiesControl","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ModernCaseManagement (9.0.26064.2022);msdyn_ServiceExtendedAnchor (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","MscrmControls.CustomerService.SelectionTreeViewControl","MscrmControls.CustomerService.SelectionTreeViewControl","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_ServiceAnchor (9.0.26064.1006);msdynce_ServiceLevelAgreementAnchor (9.0.26064.1003);msdynce_ServiceManagementControlsExtension (9.1.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","MscrmControls.FieldControls.AttachmentListControl","MscrmControls.FieldControls.AttachmentListControl","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ModernCaseManagement (9.0.26064.2022);msdyn_ServiceExtendedAnchor (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","MscrmControls.FieldControls.OptionSetWrapper","MscrmControls.FieldControls.OptionSetWrapper","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ModernCaseManagement (9.0.26064.2022);msdyn_ServiceExtendedAnchor (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","MscrmControls.FieldControls.QueueItemControl","MscrmControls.FieldControls.QueueItemControl","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ModernCaseManagement (9.0.26064.2022);msdyn_ServiceExtendedAnchor (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","MscrmControls.RichTextEditor.RichTextEditorControl","MscrmControls.RichTextEditor.RichTextEditorControl","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_RichTextEditor (9.0.26071.1002);msdyn_TimelineExtended (9.0.26071.1002);msdynce_EnableUCIByDefault (9.0.26064.260619001)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdyn_CopilotCaseSummaryLibrary.js","msdyn_CopilotCaseSummaryLibrary.js","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_CSIntelligence (9.2.26064.1055);msdyn_ServiceIntelligenceAnchor (9.2.26035.1075);msdyn_ServiceIntelligenceAnchor (9.2.26064.1055)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdyn_precreateattachmentsid","Pre Create Entity Attachments Id","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ModernCaseManagement (9.0.26064.2022);msdyn_ServiceExtendedAnchor (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdyn_swarm","Swarm","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ServiceExtendedAnchor (9.0.26064.2022);msdyn_Swarming (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","msdyn_swarm_incident","msdyn_swarm_incident","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdyn_ServiceExtendedAnchor (9.0.26064.2022);msdyn_SwarmingForCS (9.0.26064.2022)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","ownerid","Owner","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
"MissingDependency","parentcaseid","Parent Case","Other/Solution.xml","{b05c1e9c-94d0-46c1-8968-df49b8f33ec7}","msdynce_Service (9.0.5.56);msdynce_ServiceAnchor (9.0.26064.1006)","False","","","Dependency reported by the Dataverse solution export.","Foundation and shared configuration","None","Investigate","External dependency must be validated for necessity, licensing, and target availability.","Required","Not required","True"
